"1","java.lang.Long","java.lang.Long","NON_ENUMERATED","3"
"2","java.lang.Long","java.lang.Long","NON_ENUMERATED","15"
"3","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","16"
"4","java.lang.String","java.lang.String","NON_ENUMERATED","17"
"5","java.lang.String","java.lang.String","ENUMERATED","18"
"6","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","19"
"7","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","20"
"8","java.lang.String","java.lang.String","NON_ENUMERATED","21"
"9","java.util.Date","java.util.Date","NON_ENUMERATED","22"
"10","java.lang.String","java.lang.String","ENUMERATED","23"
"11","java.lang.String","java.lang.String","NON_ENUMERATED","24"
"12","java.lang.String","java.lang.String","NON_ENUMERATED","25"
"13","java.lang.String","java.lang.String","NON_ENUMERATED","26"
"14","java.lang.String","java.lang.String","NON_ENUMERATED","27"
"15","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","28"
"16","java.lang.String","java.lang.String","NON_ENUMERATED","45"
"17","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","46"
"18","java.lang.String","java.lang.String","NON_ENUMERATED","47"
"19","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","48"
"20","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","49"
"21","java.lang.String","java.lang.String","NON_ENUMERATED","50"
"22","java.lang.String","java.lang.String","NON_ENUMERATED","51"
"23","java.lang.Long","java.lang.Long","NON_ENUMERATED","52"
"24","java.lang.Long","java.lang.Long","NON_ENUMERATED","57"
"25","java.lang.String","java.lang.String","NON_ENUMERATED","58"
"26","java.lang.String","java.lang.String","NON_ENUMERATED","59"
"27","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","60"
"28","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","61"
"29","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","62"
"30","java.lang.String","java.lang.String","NON_ENUMERATED","63"
"31","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","64"
"32","java.lang.String","java.lang.String","NON_ENUMERATED","65"
"33","java.lang.Long","java.lang.Long","NON_ENUMERATED","76"
"34","java.lang.String","java.lang.String","NON_ENUMERATED","77"
"35","java.lang.String","java.lang.String","NON_ENUMERATED","78"
"36","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","79"
"37","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","80"
"38","java.lang.String","java.lang.String","NON_ENUMERATED","81"
"39","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","82"
"40","java.lang.String","java.lang.String","NON_ENUMERATED","83"
"41","java.lang.Double","java.lang.Double","NON_ENUMERATED","84"
"42","java.lang.String","java.lang.String","NON_ENUMERATED","92"
"43","java.lang.String","java.lang.String","NON_ENUMERATED","93"
"44","java.lang.Long","java.lang.Long","NON_ENUMERATED","94"
"45","java.lang.String","java.lang.String","NON_ENUMERATED","95"
"46","java.lang.String","java.lang.String","ENUMERATED","96"
"47","java.lang.String","java.lang.String","NON_ENUMERATED","99"
"48","java.lang.Long","java.lang.Long","NON_ENUMERATED","100"
"49","java.lang.Long","java.lang.Long","NON_ENUMERATED","101"
"50","java.util.Date","java.util.Date","NON_ENUMERATED","102"
"51","java.lang.String","java.lang.String","NON_ENUMERATED","103"
"52","java.lang.String","java.lang.String","NON_ENUMERATED","104"
"53","java.lang.String","java.lang.String","NON_ENUMERATED","105"
"54","java.lang.String","java.lang.String","NON_ENUMERATED","106"
"55","java.lang.String","java.lang.String","NON_ENUMERATED","107"
"56","java.lang.String","java.lang.String","NON_ENUMERATED","113"
"57","java.util.Date","java.util.Date","NON_ENUMERATED","114"
"58","java.lang.Long","java.lang.Long","NON_ENUMERATED","115"
"59","java.lang.String","java.lang.String","NON_ENUMERATED","117"
"60","java.lang.String","java.lang.String","NON_ENUMERATED","118"
"61","java.lang.String","java.lang.String","ENUMERATED","119"
"62","java.lang.String","java.lang.String","NON_ENUMERATED","120"
"63","java.lang.String","java.lang.String","NON_ENUMERATED","121"
"64","java.lang.String","java.lang.String","ENUMERATED","122"
"65","java.lang.String","java.lang.String","NON_ENUMERATED","123"
"66","java.lang.Long","java.lang.Long","NON_ENUMERATED","124"
"67","java.lang.String","java.lang.String","NON_ENUMERATED","126"
"68","java.lang.Long","java.lang.Long","NON_ENUMERATED","127"
"69","java.lang.String","java.lang.String","NON_ENUMERATED","129"
"70","java.lang.Long","java.lang.Long","NON_ENUMERATED","130"
"71","java.lang.String","java.lang.String","NON_ENUMERATED","132"
"72","java.lang.Long","java.lang.Long","NON_ENUMERATED","133"
"73","java.lang.String","java.lang.String","NON_ENUMERATED","136"
"74","java.lang.String","java.lang.String","NON_ENUMERATED","137"
"75","java.lang.String","java.lang.String","NON_ENUMERATED","138"
"76","java.lang.String","java.lang.String","NON_ENUMERATED","139"
"77","java.lang.String","java.lang.String","NON_ENUMERATED","140"
"78","java.lang.Long","java.lang.Long","NON_ENUMERATED","141"
"79","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","143"
"80","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","144"
"81","java.lang.Long","java.lang.Long","NON_ENUMERATED","145"
"82","java.lang.String","java.lang.String","NON_ENUMERATED","150"
"83","java.lang.String","java.lang.String","NON_ENUMERATED","151"
"84","java.lang.String","java.lang.String","NON_ENUMERATED","152"
"85","java.lang.Double","java.lang.Double","NON_ENUMERATED","153"
"86","java.lang.String","java.lang.String","NON_ENUMERATED","154"
"87","java.lang.String","java.lang.String","NON_ENUMERATED","155"
"88","java.lang.Long","java.lang.Long","NON_ENUMERATED","156"
"89","java.lang.String","java.lang.String","NON_ENUMERATED","159"
"90","java.lang.String","java.lang.String","NON_ENUMERATED","160"
"91","java.lang.String","java.lang.String","NON_ENUMERATED","161"
"92","java.lang.String","java.lang.String","NON_ENUMERATED","162"
"93","java.lang.String","java.lang.String","NON_ENUMERATED","163"
"94","java.lang.String","java.lang.String","NON_ENUMERATED","164"
"95","java.lang.Long","java.lang.Long","NON_ENUMERATED","165"
"96","java.util.Date","java.util.Date","NON_ENUMERATED","168"
"97","java.lang.String","java.lang.String","NON_ENUMERATED","169"
"98","java.lang.String","java.lang.String","NON_ENUMERATED","170"
"99","java.lang.String","java.lang.String","NON_ENUMERATED","171"
"100","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","172"
"101","java.lang.String","java.lang.String","NON_ENUMERATED","173"
"102","java.lang.String","java.lang.String","NON_ENUMERATED","174"
"103","java.util.Date","java.util.Date","NON_ENUMERATED","175"
"104","java.lang.Long","java.lang.Long","NON_ENUMERATED","176"
"105","java.lang.Long","java.lang.Long","NON_ENUMERATED","179"
"106","java.util.Date","java.util.Date","NON_ENUMERATED","180"
"107","java.lang.String","java.lang.String","NON_ENUMERATED","181"
"108","java.lang.String","java.lang.String","NON_ENUMERATED","182"
"109","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","183"
"110","java.lang.String","java.lang.String","NON_ENUMERATED","184"
"111","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","185"
"112","java.lang.String","java.lang.String","NON_ENUMERATED","186"
"113","java.lang.String","java.lang.String","NON_ENUMERATED","187"
"114","java.util.Date","java.util.Date","NON_ENUMERATED","188"
"115","java.util.Date","java.util.Date","NON_ENUMERATED","194"
"116","java.lang.String","java.lang.String","NON_ENUMERATED","195"
"117","java.lang.String","java.lang.String","NON_ENUMERATED","196"
"118","java.lang.String","java.lang.String","NON_ENUMERATED","197"
"119","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","198"
"120","java.lang.String","java.lang.String","NON_ENUMERATED","199"
"121","java.lang.Long","java.lang.Long","NON_ENUMERATED","200"
"122","java.util.Date","java.util.Date","NON_ENUMERATED","201"
"123","java.lang.String","java.lang.String","NON_ENUMERATED","202"
"124","java.lang.String","java.lang.String","NON_ENUMERATED","204"
"125","java.lang.Long","java.lang.Long","NON_ENUMERATED","205"
"126","java.lang.Long","java.lang.Long","NON_ENUMERATED","207"
"127","java.lang.Double","java.lang.Double","NON_ENUMERATED","209"
"128","java.lang.Long","java.lang.Long","NON_ENUMERATED","210"
"129","java.lang.Double","java.lang.Double","NON_ENUMERATED","212"
"130","java.lang.Long","java.lang.Long","NON_ENUMERATED","213"
"131","java.lang.Double","java.lang.Double","NON_ENUMERATED","215"
"132","java.lang.Long","java.lang.Long","NON_ENUMERATED","216"
"133","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","218"
"134","java.lang.Long","java.lang.Long","NON_ENUMERATED","219"
"135","java.lang.String","java.lang.String","ENUMERATED","221"
"136","java.lang.String","java.lang.String","ENUMERATED","222"
"137","java.lang.Long","java.lang.Long","NON_ENUMERATED","223"
"138","java.lang.Long","java.lang.Long","NON_ENUMERATED","236"
"139","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","237"
"140","java.lang.String","java.lang.String","NON_ENUMERATED","238"
"141","java.lang.String","java.lang.String","ENUMERATED","239"
"142","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","240"
"143","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","241"
"144","java.lang.String","java.lang.String","NON_ENUMERATED","242"
"145","java.util.Date","java.util.Date","NON_ENUMERATED","243"
"146","java.lang.String","java.lang.String","ENUMERATED","244"
"147","java.lang.String","java.lang.String","NON_ENUMERATED","245"
"148","java.lang.String","java.lang.String","NON_ENUMERATED","246"
"149","java.lang.String","java.lang.String","NON_ENUMERATED","247"
"150","java.lang.String","java.lang.String","NON_ENUMERATED","248"
"151","java.lang.Double","java.lang.Double","NON_ENUMERATED","249"
"152","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","250"
"153","java.lang.Long","java.lang.Long","NON_ENUMERATED","272"
"154","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","273"
"155","java.lang.String","java.lang.String","NON_ENUMERATED","274"
"156","java.lang.String","java.lang.String","ENUMERATED","275"
"157","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","276"
"158","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","277"
"159","java.lang.String","java.lang.String","NON_ENUMERATED","278"
"160","java.util.Date","java.util.Date","NON_ENUMERATED","279"
"161","java.lang.String","java.lang.String","ENUMERATED","280"
"162","java.lang.String","java.lang.String","NON_ENUMERATED","281"
"163","java.lang.String","java.lang.String","NON_ENUMERATED","282"
"164","java.lang.String","java.lang.String","NON_ENUMERATED","283"
"165","java.lang.String","java.lang.String","NON_ENUMERATED","284"
"166","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","285"
"167","java.lang.Long","java.lang.Long","NON_ENUMERATED","308"
"168","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","309"
"169","java.lang.String","java.lang.String","NON_ENUMERATED","310"
"170","java.lang.String","java.lang.String","ENUMERATED","311"
"171","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","312"
"172","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","313"
"173","java.lang.String","java.lang.String","NON_ENUMERATED","314"
"174","java.util.Date","java.util.Date","NON_ENUMERATED","315"
"175","java.lang.String","java.lang.String","ENUMERATED","316"
"176","java.lang.String","java.lang.String","NON_ENUMERATED","317"
"177","java.lang.String","java.lang.String","NON_ENUMERATED","318"
"178","java.lang.String","java.lang.String","NON_ENUMERATED","319"
"179","java.lang.String","java.lang.String","NON_ENUMERATED","320"
"180","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","321"
"181","java.lang.Long","java.lang.Long","NON_ENUMERATED","344"
"182","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","345"
"183","java.lang.String","java.lang.String","NON_ENUMERATED","346"
"184","java.lang.String","java.lang.String","ENUMERATED","347"
"185","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","348"
"186","java.lang.Boolean","java.lang.Boolean","NON_ENUMERATED","349"
"187","java.lang.String","java.lang.String","NON_ENUMERATED","350"
"188","java.util.Date","java.util.Date","NON_ENUMERATED","351"
"189","java.lang.String","java.lang.String","ENUMERATED","352"
"190","java.lang.String","java.lang.String","NON_ENUMERATED","353"
"191","java.lang.String","java.lang.String","NON_ENUMERATED","354"
"192","java.lang.String","java.lang.String","NON_ENUMERATED","355"
"193","java.lang.String","java.lang.String","NON_ENUMERATED","356"
"194","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","357"
"195","java.lang.String","java.lang.String","NON_ENUMERATED","371"
"196","java.lang.Long","java.lang.Long","NON_ENUMERATED","372"
"197","java.lang.String","java.lang.String","NON_ENUMERATED","375"
"198","java.lang.String","java.lang.String","NON_ENUMERATED","376"
"199","java.lang.String","java.lang.String","NON_ENUMERATED","377"
"200","java.lang.Long","java.lang.Long","NON_ENUMERATED","378"
"201","java.lang.String","java.lang.String","ENUMERATED","391"
"202","java.lang.String","java.lang.String","NON_ENUMERATED","392"
"203","java.lang.String","java.lang.String","ENUMERATED","393"
"204","java.lang.String","java.lang.String","NON_ENUMERATED","394"
"205","java.lang.String","java.lang.String","NON_ENUMERATED","395"
"206","java.lang.String","java.lang.String","NON_ENUMERATED","396"
"207","java.lang.String","java.lang.String","NON_ENUMERATED","397"
"208","java.lang.Long","java.lang.Long","NON_ENUMERATED","398"
"209","java.util.Date","java.util.Date","NON_ENUMERATED","412"
"210","java.lang.String","java.lang.String","NON_ENUMERATED","413"
"211","java.lang.Long","java.lang.Long","NON_ENUMERATED","414"
"212","java.util.Date","java.util.Date","NON_ENUMERATED","422"
"213","java.lang.String","java.lang.String","NON_ENUMERATED","423"
"214","java.lang.Long","java.lang.Long","NON_ENUMERATED","424"
"215","java.util.Date","java.util.Date","NON_ENUMERATED","432"
"216","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","433"
"217","java.lang.String","java.lang.String","NON_ENUMERATED","434"
"218","java.lang.Double","java.lang.Double","NON_ENUMERATED","435"
"219","java.lang.Long","java.lang.Long","NON_ENUMERATED","436"
"220","java.util.Date","java.util.Date","NON_ENUMERATED","444"
"221","java.lang.String","java.lang.String","ENUMERATED","445"
"222","java.lang.String","java.lang.String","NON_ENUMERATED","446"
"223","java.lang.Long","java.lang.Long","NON_ENUMERATED","447"
"224","java.util.Date","java.util.Date","NON_ENUMERATED","455"
"225","java.lang.String","java.lang.String","NON_ENUMERATED","456"
