"3","0",\N,"1","1"
"15","0",\N,"1","1"
"16","0",\N,"0","1"
"17","0",\N,"0","1"
"18","0",\N,"0","1"
"19","0",\N,"0","1"
"20","0",\N,"0","1"
"21","0",\N,"0","1"
"22","0",\N,"0","1"
"23","0",\N,"0","1"
"24","0",\N,"0","1"
"25","0",\N,"0","1"
"26","0",\N,"0","1"
"27","0",\N,"0","1"
"28","0",\N,"0","1"
"45","0",\N,"0","1"
"46","0",\N,"0","1"
"47","0",\N,"0","1"
"48","0",\N,"0","1"
"49","0",\N,"0","1"
"50","0",\N,"0","1"
"51","0",\N,"0","1"
"52","0",\N,"1","1"
"57","0",\N,"1","1"
"58","0",\N,"0","1"
"59","0",\N,"0","1"
"60","0",\N,"0","1"
"61","0",\N,"0","1"
"62","0",\N,"0","1"
"63","0",\N,"0","1"
"64","0",\N,"0","1"
"65","0",\N,"0","1"
"76","0",\N,"1","1"
"77","0",\N,"0","1"
"78","0",\N,"0","1"
"79","0",\N,"0","1"
"80","0",\N,"0","1"
"81","0",\N,"0","1"
"82","0",\N,"0","1"
"83","0",\N,"0","1"
"84","0",\N,"0","1"
"92","0",\N,"0","1"
"93","0",\N,"0","1"
"94","0",\N,"1","1"
"95","0",\N,"0","1"
"96","0",\N,"0","1"
"99","0",\N,"0","1"
"100","0",\N,"0","1"
"101","0",\N,"1","1"
"102","0",\N,"0","1"
"103","0",\N,"0","1"
"104","0",\N,"0","1"
"105","0",\N,"0","1"
"106","0",\N,"0","1"
"107","0",\N,"0","1"
"113","0",\N,"0","1"
"114","0",\N,"0","1"
"115","0",\N,"1","1"
"117","0",\N,"0","1"
"118","0",\N,"0","1"
"119","0",\N,"0","1"
"120","0",\N,"0","1"
"121","0",\N,"0","1"
"122","0",\N,"0","1"
"123","0",\N,"0","1"
"124","0",\N,"1","1"
"126","0",\N,"0","1"
"127","0",\N,"1","1"
"129","0",\N,"0","1"
"130","0",\N,"1","1"
"132","0",\N,"0","1"
"133","0",\N,"1","1"
"136","0",\N,"0","1"
"137","0",\N,"0","1"
"138","0",\N,"0","1"
"139","0",\N,"0","1"
"140","0",\N,"0","1"
"141","0",\N,"1","1"
"143","0",\N,"0","1"
"144","0",\N,"0","1"
"145","0",\N,"1","1"
"150","0",\N,"0","1"
"151","0",\N,"0","1"
"152","0",\N,"0","1"
"153","0",\N,"0","1"
"154","0",\N,"0","1"
"155","0",\N,"0","1"
"156","0",\N,"1","1"
"159","0",\N,"0","1"
"160","0",\N,"0","1"
"161","0",\N,"0","1"
"162","0",\N,"0","1"
"163","0",\N,"0","1"
"164","0",\N,"0","1"
"165","0",\N,"1","1"
"168","0",\N,"0","1"
"169","0",\N,"0","1"
"170","0",\N,"0","1"
"171","0",\N,"0","1"
"172","0",\N,"0","1"
"173","0",\N,"0","1"
"174","0",\N,"0","1"
"175","0",\N,"0","1"
"176","0",\N,"1","1"
"179","0",\N,"1","1"
"180","0",\N,"0","1"
"181","0",\N,"0","1"
"182","0",\N,"0","1"
"183","0",\N,"0","1"
"184","0",\N,"0","1"
"185","0",\N,"0","1"
"186","0",\N,"0","1"
"187","0",\N,"0","1"
"188","0",\N,"0","1"
"194","0",\N,"0","1"
"195","0",\N,"0","1"
"196","0",\N,"0","1"
"197","0",\N,"0","1"
"198","0",\N,"0","1"
"199","0",\N,"0","1"
"200","0",\N,"1","1"
"201","0",\N,"0","1"
"202","0",\N,"0","1"
"204","0",\N,"0","1"
"205","0",\N,"1","1"
"207","0",\N,"1","1"
"209","0",\N,"0","1"
"210","0",\N,"1","1"
"212","0",\N,"0","1"
"213","0",\N,"1","1"
"215","0",\N,"0","1"
"216","0",\N,"1","1"
"218","0",\N,"0","1"
"219","0",\N,"1","1"
"221","0",\N,"0","1"
"222","0",\N,"0","1"
"223","0",\N,"1","1"
"236","0",\N,"1","1"
"237","0",\N,"0","1"
"238","0",\N,"0","1"
"239","0",\N,"0","1"
"240","0",\N,"0","1"
"241","0",\N,"0","1"
"242","0",\N,"0","1"
"243","0",\N,"0","1"
"244","0",\N,"0","1"
"245","0",\N,"0","1"
"246","0",\N,"0","1"
"247","0",\N,"0","1"
"248","0",\N,"0","1"
"249","0",\N,"0","1"
"250","0",\N,"0","1"
"272","0",\N,"1","1"
"273","0",\N,"0","1"
"274","0",\N,"0","1"
"275","0",\N,"0","1"
"276","0",\N,"0","1"
"277","0",\N,"0","1"
"278","0",\N,"0","1"
"279","0",\N,"0","1"
"280","0",\N,"0","1"
"281","0",\N,"0","1"
"282","0",\N,"0","1"
"283","0",\N,"0","1"
"284","0",\N,"0","1"
"285","0",\N,"0","1"
"308","0",\N,"1","1"
"309","0",\N,"0","1"
"310","0",\N,"0","1"
"311","0",\N,"0","1"
"312","0",\N,"0","1"
"313","0",\N,"0","1"
"314","0",\N,"0","1"
"315","0",\N,"0","1"
"316","0",\N,"0","1"
"317","0",\N,"0","1"
"318","0",\N,"0","1"
"319","0",\N,"0","1"
"320","0",\N,"0","1"
"321","0",\N,"0","1"
"344","0",\N,"1","1"
"345","0",\N,"0","1"
"346","0",\N,"0","1"
"347","0",\N,"0","1"
"348","0",\N,"0","1"
"349","0",\N,"0","1"
"350","0",\N,"0","1"
"351","0",\N,"0","1"
"352","0",\N,"0","1"
"353","0",\N,"0","1"
"354","0",\N,"0","1"
"355","0",\N,"0","1"
"356","0",\N,"0","1"
"357","0",\N,"0","1"
"371","0",\N,"0","1"
"372","0",\N,"1","1"
"375","0",\N,"0","1"
"376","0",\N,"0","1"
"377","0",\N,"0","1"
"378","0",\N,"1","1"
"391","0",\N,"0","1"
"392","0",\N,"0","1"
"393","0",\N,"0","1"
"394","0","1","0","1"
"395","0",\N,"0","1"
"396","0",\N,"0","1"
"397","0",\N,"0","1"
"398","0",\N,"1","1"
"412","0",\N,"0","1"
"413","0",\N,"0","1"
"414","0",\N,"1","1"
"422","0",\N,"0","1"
"423","0",\N,"0","1"
"424","0",\N,"1","1"
"432","0",\N,"0","1"
"433","0",\N,"0","1"
"434","0",\N,"0","1"
"435","0",\N,"0","1"
"436","0",\N,"1","1"
"444","0",\N,"0","1"
"445","0",\N,"0","1"
"446","0",\N,"0","1"
"447","0",\N,"1","1"
"455","0",\N,"0","1"
"456","0",\N,"0","1"
"457","0",\N,"1","1"
"465","0",\N,"0","1"
"466","0",\N,"0","1"
"467","0",\N,"0","1"
"468","0",\N,"0","1"
"469","0",\N,"1","1"
"473","0",\N,"1","1"
"474","0",\N,"0","1"
"475","0",\N,"0","1"
"476","0",\N,"0","1"
"477","0",\N,"0","1"
"478","0",\N,"0","1"
"479","0",\N,"0","1"
"493","0",\N,"0","1"
"494","0",\N,"0","1"
"495","0",\N,"0","1"
"496","0",\N,"1","1"
"504","0",\N,"0","1"
"505","0",\N,"0","1"
"506","0",\N,"0","1"
"507","0",\N,"1","1"
"515","0",\N,"0","1"
"516","0",\N,"0","1"
"517","0",\N,"1","1"
"522","0",\N,"1","1"
"523","0",\N,"0","1"
"524","0",\N,"0","1"
"525","0",\N,"0","1"
"526","0",\N,"0","1"
"527","0",\N,"0","1"
"528","0",\N,"0","1"
"529","0",\N,"0","1"
"530","0",\N,"0","1"
"531","0",\N,"0","1"
"537","0",\N,"0","1"
"538","0",\N,"1","1"
"539","0",\N,"0","1"
"540","0",\N,"0","1"
"541","0",\N,"0","1"
"542","0",\N,"0","1"
"543","0",\N,"0","1"
"544","0",\N,"0","1"
"557","0",\N,"0","1"
"558","0",\N,"0","1"
"559","0",\N,"0","1"
"560","0",\N,"0","1"
"561","0",\N,"1","1"
"569","0",\N,"0","1"
"570","0",\N,"0","1"
"571","0",\N,"0","1"
"572","0",\N,"1","1"
"580","0",\N,"0","1"
"581","0",\N,"0","1"
"582","0",\N,"0","1"
"583","0",\N,"1","1"
"591","0",\N,"0","1"
"592","0",\N,"0","1"
"593","0",\N,"0","1"
"594","0",\N,"1","1"
"602","0",\N,"0","1"
"603","0",\N,"0","1"
"604","0",\N,"0","1"
"605","0",\N,"0","1"
"606","0",\N,"1","1"
"614","0",\N,"0","1"
"615","0",\N,"0","1"
"616","0",\N,"0","1"
"617","0",\N,"1","1"
"625","0",\N,"0","1"
"626","0",\N,"0","1"
"627","0",\N,"1","1"
"635","0",\N,"0","1"
"636","0",\N,"0","1"
"637","0",\N,"0","1"
"638","0",\N,"0","1"
"639","0",\N,"1","1"
"646","0","1","0","1"
"647","0","1","0","1"
"648","0","1","0","1"
"649","0","1","1","1"
"651","0",\N,"0","1"
"652","0",\N,"1","1"
"655","0",\N,"0","1"
"656","0",\N,"1","1"
"658","0",\N,"0","1"
"659","0",\N,"0","1"
"660","0",\N,"0","1"
"661","0",\N,"0","1"
"662","0",\N,"1","1"
"664","0",\N,"0","1"
"665","0",\N,"1","1"
"667","0",\N,"0","1"
"668","0",\N,"0","1"
"669","0",\N,"0","1"
"670","0",\N,"1","1"
"672","0",\N,"0","1"
"673","0",\N,"1","1"
"681","0","1","0","1"
"682","0","1","0","1"
"683","0","1","0","1"
"684","0","1","1","1"
"693","0",\N,"0","1"
"694","0",\N,"0","1"
"695","0",\N,"0","1"
"696","0",\N,"0","1"
"697","0",\N,"1","1"
"701","0",\N,"0","1"
"702","0",\N,"0","1"
"703","0",\N,"0","1"
"704","0",\N,"1","1"
"705","0",\N,"0","1"
"707","0",\N,"0","1"
"708","0",\N,"1","1"
"711","0",\N,"0","1"
"712","0",\N,"0","1"
"713","0",\N,"1","1"
"715","0",\N,"0","1"
"716","0",\N,"1","1"
"719","0",\N,"0","1"
"720","0",\N,"0","1"
"721","0",\N,"1","1"
"725","0",\N,"0","1"
"726","0",\N,"0","1"
"727","0",\N,"0","1"
"728","0",\N,"1","1"
"737","0",\N,"0","1"
"738","0",\N,"0","1"
"739","0",\N,"1","1"
"741","0",\N,"1","1"
"758","0",\N,"0","1"
"759","0",\N,"0","1"
"760","0",\N,"0","1"
"761","0",\N,"1","1"
"765","0",\N,"0","1"
"766","0",\N,"0","1"
"767","0",\N,"0","1"
"768","0",\N,"0","1"
"769","0",\N,"1","1"
"778","0",\N,"0","1"
"779","0",\N,"0","1"
"780","0",\N,"1","1"
"789","0",\N,"0","1"
"790","0",\N,"0","1"
"791","0",\N,"0","1"
"792","0",\N,"0","1"
"793","0",\N,"1","1"
"799","0",\N,"1","1"
"800","0",\N,"0","1"
"801","0",\N,"0","1"
"802","0",\N,"0","1"
"803","0",\N,"0","1"
"804","0",\N,"0","1"
"805","0",\N,"0","1"
"817","0",\N,"1","1"
"818","0",\N,"0","1"
"819","0",\N,"0","1"
"820","0",\N,"0","1"
"821","0",\N,"0","1"
"836","0",\N,"0","1"
"837","0",\N,"0","1"
"838","0",\N,"1","1"
"839","0","1","0","1"
"842","0",\N,"0","1"
"843","0",\N,"1","1"
"845","0",\N,"0","1"
"846","0","1","0","1"
"847","0","1","0","1"
"848","0",\N,"1","1"
"849","0",\N,"0","1"
"850","0","1","0","1"
"851","0","1","0","1"
"852","0",\N,"0","1"
"853","0","1","0","1"
"854","0",\N,"0","1"
"855","0","1","0","1"
"856","0",\N,"0","1"
"865","0",\N,"0","1"
"866","0",\N,"0","1"
"867","0",\N,"1","1"
"873","0",\N,"0","1"
"874","0",\N,"1","1"
"875","0",\N,"0","1"
"876","0",\N,"0","1"
"889","0",\N,"1","1"
"890","0",\N,"0","1"
"891","0",\N,"0","1"
"908","0",\N,"0","1"
"909","0",\N,"0","1"
"910","0",\N,"1","1"
"913","0",\N,"1","1"
"914","0",\N,"0","1"
"917","0",\N,"0","1"
"918","0",\N,"0","1"
"919","0",\N,"0","1"
"920","0",\N,"1","1"
"922","0",\N,"0","1"
"923","0",\N,"0","1"
"924","0",\N,"1","1"
"925","0",\N,"0","1"
"928","0",\N,"0","1"
"929","0",\N,"0","1"
"930","0",\N,"0","1"
"931","0",\N,"1","1"
"939","0",\N,"0","1"
"940","0",\N,"0","1"
"941","0",\N,"0","1"
"942","0",\N,"1","1"
"943","0",\N,"0","1"
"947","0","1","0","1"
"948","0",\N,"1","1"
"952","0",\N,"1","1"
"953","0",\N,"0","1"
"954","0",\N,"0","1"
"955","0",\N,"0","1"
"971","0",\N,"0","1"
"972","0",\N,"0","1"
"973","0",\N,"1","1"
"974","0",\N,"0","1"
"977","0",\N,"0","1"
"978","0",\N,"0","1"
"979","0",\N,"1","1"
"980","0",\N,"0","1"
"990","0",\N,"0","1"
"991","0",\N,"0","1"
"992","0",\N,"1","1"
"1209","0",\N,"0","1"
"1210","0",\N,"0","1"
"1211","0",\N,"0","1"
"1212","0",\N,"0","1"
"1213","0",\N,"0","1"
"1214","0",\N,"0","1"
"1215","0",\N,"0","1"
"1216","0",\N,"0","1"
"1217","0",\N,"0","1"
"1218","0",\N,"0","1"
"1219","0",\N,"0","1"
"1220","0",\N,"0","1"
"1221","0",\N,"0","1"
"1222","0",\N,"0","1"
"1223","0",\N,"0","1"
"1228","0",\N,"1","0"
"1229","0","0","0","1"
"1231","0",\N,"1","0"
"1233","0","0","0","1"
"1234","0","0","0","1"
"1235","0","0","0","1"
"1237","0",\N,"1","0"
"1238","0","0","0","1"
"1239","0","0","0","1"
"1240","0","0","0","1"
"1242","0",\N,"1","0"
"1243","0","0","0","1"
"1245","0",\N,"1","0"
"1246","0",\N,"0","1"
"1247","0",\N,"0","1"
"1248","0",\N,"0","1"
"1250","0",\N,"1","0"
"1251","0","0","0","1"
"1252","0","0","0","1"
"1253","0","0","0","1"
"1255","0",\N,"1","0"
"1256","0","0","0","1"
"1257","0","0","0","1"
"1259","0",\N,"1","0"
"1263","0",\N,"0","1"
"1265","0",\N,"1","0"
"1267","0","0","0","1"
"1268","0","0","0","1"
"1269","0","0","0","1"
"1270","0","0","0","1"
"1272","0",\N,"1","0"
"1275","0",\N,"1","0"
"1278","0",\N,"1","0"
"1280","0",\N,"1","0"
"1281","0","0","0","1"
"1282","0","0","0","1"
"1284","0",\N,"1","0"
"1285","0","0","0","1"
"1286","0","0","0","1"
"1287","0","0","0","1"
"1288","0","0","0","1"
"1289","0","0","0","1"
"1291","0",\N,"1","0"
"1293","0","0","0","1"
"1294","0","0","0","1"
"1296","0",\N,"1","0"
"1298","0",\N,"1","0"
"1299","0","0","0","1"
"1301","0",\N,"1","0"
"1319","0",\N,"1","0"
"1321","0",\N,"0","1"
"1323","0",\N,"1","0"
"1324","0",\N,"0","1"
"1326","0",\N,"1","0"
"1331","0","0","0","1"
"1333","0",\N,"1","0"
"1335","0","0","0","1"
"1337","0",\N,"1","0"
"1338","0","0","0","1"
"1340","0",\N,"1","0"
"1341","0","0","0","1"
"1342","0","0","0","1"
"1343","0","0","0","1"
"1345","0",\N,"1","0"
"1346","0","0","0","1"
"1347","0","0","0","1"
"1348","0","0","0","1"
"1350","0",\N,"1","0"
"1351","0","0","0","1"
"1352","0","0","0","1"
"1353","0","0","0","1"
"1354","0","0","0","1"
"1355","0","0","0","1"
"1356","0","0","0","1"
"1358","0",\N,"1","0"
"1360","0",\N,"1","0"
"1361","0","0","0","1"
"1362","0","0","0","1"
"1364","0",\N,"1","0"
"1366","0",\N,"1","0"
"1368","0","0","0","1"
"1370","0",\N,"1","0"
"1371","0",\N,"0","1"
"1372","0",\N,"0","1"
"1373","0",\N,"0","1"
"1374","0",\N,"0","1"
"1376","0",\N,"1","0"
"1378","0",\N,"1","0"
"1380","0","0","0","1"
"1382","0",\N,"1","0"
"1383","0",\N,"0","1"
"1384","0",\N,"0","1"
"1385","0",\N,"0","1"
"1387","0",\N,"1","0"
"1401","0",\N,"1","0"
"1403","0","0","0","1"
"1405","0",\N,"1","0"
"1406","0","0","0","1"
"1409","0",\N,"1","0"
"1410","0","0","0","1"
"1411","0","0","0","1"
"1412","0","0","0","1"
"1415","0",\N,"1","0"
"1416","0","0","0","1"
"1417","0","0","0","1"
"1418","0","0","0","1"
"1419","0","0","0","1"
"1422","0",\N,"1","0"
"1423","0","0","0","1"
"1424","0","0","0","1"
"1425","0","0","0","1"
"1428","0",\N,"1","0"
"1431","0","0","0","1"
"1433","0",\N,"1","0"
"1435","0",\N,"1","0"
"1438","0",\N,"1","0"
"1439","0","0","0","1"
"1441","0",\N,"1","0"
"1444","0","0","0","1"
"1445","0","0","0","1"
"1446","0","0","0","1"
"1448","0",\N,"1","0"
"1450","0","0","0","1"
"1452","0",\N,"1","0"
"1453","0","0","0","1"
"1455","0",\N,"1","0"
"1457","0","0","0","1"
"1459","0",\N,"1","0"
"1460","0","0","0","1"
"1462","0",\N,"1","0"
"1469","0",\N,"1","0"
"1470","0","0","0","1"
"1471","0","0","0","1"
"1472","0","0","0","1"
"1474","0",\N,"1","0"
"1475","0","0","0","1"
"1476","0","0","0","1"
"1477","0","0","0","1"
"1478","0","0","0","1"
"1480","0",\N,"1","0"
"1481","0","0","0","1"
"1482","0","0","0","1"
"1483","0","0","0","1"
"1485","0",\N,"1","0"
"1490","0",\N,"1","0"
"1491","0","0","0","1"
"1492","0","0","0","1"
"1493","0","0","0","1"
"1494","0","0","0","1"
"1495","0","0","0","1"
"1496","0","0","0","1"
"1498","0",\N,"1","0"
"1500","0","0","0","1"
"1502","0",\N,"1","0"
"1503","0","0","0","1"
"1504","0","0","0","1"
"1506","0",\N,"1","0"
"1507","0","0","0","1"
"1509","0",\N,"1","0"
"1511","0","0","0","1"
"1512","0","0","0","1"
"1514","0",\N,"1","0"
"1515","0","0","0","1"
"1517","0",\N,"1","0"
"1519","0",\N,"1","0"
"1522","0","0","0","1"
"1523","0","0","0","1"
"1525","0",\N,"1","0"
"1526","0","0","0","1"
"1528","0",\N,"1","0"
"1530","0","0","0","1"
"1531","0","0","0","1"
"1532","0","0","0","1"
"1534","0",\N,"1","0"
"1535","0","0","0","1"
"1537","0",\N,"1","0"
"1538","0","0","0","1"
"1540","0",\N,"1","0"
"1542","0",\N,"1","0"
"1543","0","0","0","1"
"1544","0","0","0","1"
"1546","0",\N,"1","0"
"1548","0","0","0","1"
"1549","0","0","0","1"
"1550","0","0","0","1"
"1552","0",\N,"1","0"
"1553","0","0","0","1"
"1554","0","0","0","1"
"1555","0","0","0","1"
"1557","0",\N,"1","0"
"1558","0",\N,"0","1"
"1560","0",\N,"1","0"
"1561","0","0","0","1"
"1563","0",\N,"1","0"
"1564","0","0","0","1"
"1565","0","0","0","1"
"1567","0",\N,"1","0"
"1569","0","0","0","1"
"1571","0",\N,"1","0"
"1572","0","0","0","1"
"1573","0","0","0","1"
"1575","0",\N,"1","0"
"1576","0","0","0","1"
"1578","0",\N,"1","0"
"1581","0","0","0","1"
"1582","0","0","0","1"
"1583","0","0","0","1"
"1585","0",\N,"1","0"
"1586","0","0","0","1"
"1587","0","0","0","1"
"1588","0","0","0","1"
"1590","0",\N,"1","0"
"1591","0","0","0","1"
"1592","0","0","0","1"
"1594","0",\N,"1","0"
"1596","0","0","0","1"
"1597","0","0","0","1"
"1598","0","0","0","1"
"1599","0","0","0","1"
"1601","0",\N,"1","0"
"1603","0","0","0","1"
"1604","0","0","0","1"
"1606","0",\N,"1","0"
"1607","0","0","0","1"
"1609","0",\N,"1","0"
"1611","0","0","0","1"
"1613","0",\N,"1","0"
"1614","0",\N,"0","1"
"1616","0",\N,"1","0"
"1619","0","0","0","1"
"1621","0",\N,"1","0"
"1623","0","0","0","1"
"1624","0","0","0","1"
"1626","0",\N,"1","0"
"1627","0","0","0","1"
"1628","0","0","0","1"
"1629","0","0","0","1"
"1630","0","0","0","1"
"1632","0",\N,"1","0"
"1638","0","0","0","1"
"1639","0","0","0","1"
"1641","0",\N,"1","0"
"1642","0","0","0","1"
"1643","0","0","0","1"
"1645","0",\N,"1","0"
"1646","0","0","0","1"
"1647","0","0","0","1"
"1649","0",\N,"1","0"
"1651","0","0","0","1"
"1653","0",\N,"1","0"
"1654","0","0","0","1"
"1655","0","0","0","1"
"1656","0","0","0","1"
"1657","0","0","0","1"
"1658","0","0","0","1"
"1660","0",\N,"1","0"
"1661","0","0","0","1"
"1662","0","0","0","1"
"1664","0",\N,"1","0"
"1665","0","0","0","1"
"1666","0","0","0","1"
"1668","0",\N,"1","0"
"1671","0","0","0","1"
"1672","0","0","0","1"
"1674","0",\N,"1","0"
"1675","0",\N,"0","1"
"1677","0",\N,"1","0"
"1681","0",\N,"1","0"
"1683","0","0","0","1"
"1684","0","0","0","1"
"1686","0",\N,"1","0"
"1688","0","0","0","1"
"1689","0","0","0","1"
"1691","0",\N,"1","0"
"1692","0","0","0","1"
"1694","0",\N,"1","0"
"1696","0","0","0","1"
"1698","0",\N,"1","0"
"1699","0",\N,"0","1"
"1700","0",\N,"0","1"
"1702","0",\N,"1","0"
"1703","0","0","0","1"
"1704","0","0","0","1"
"1706","0",\N,"1","0"
"1710","0",\N,"1","0"
"1711","0","0","0","1"
"1712","0","0","0","1"
"1713","0","0","0","1"
"1714","0","0","0","1"
"1716","0",\N,"1","0"
"1721","0","0","0","1"
"1722","0",\N,"0","1"
"1724","0",\N,"1","0"
"1726","0","0","0","1"
"1728","0",\N,"1","0"
"1730","0","0","0","1"
"1732","0",\N,"1","0"
"1734","0","0","0","1"
"1736","0","0","0","1"
"1737","0","0","0","1"
"1738","0","0","0","1"
"1739","0","0","0","1"
"1740","0","0","0","1"
"1741","0","0","0","1"
"1742","0","0","0","1"
"1743","0","0","0","1"
"1744","0","0","0","1"
"1748","0",\N,"1","0"
"1750","0",\N,"1","0"
"1752","0","0","0","1"
"1753","0","0","0","1"
"1755","0",\N,"1","0"
"1760","0",\N,"0","1"
"1761","0","0","0","1"
"1763","0",\N,"1","0"
"1764","0","0","0","1"
"1766","0",\N,"1","0"
"1768","0","0","0","1"
"1769","0","0","0","1"
"1771","0",\N,"1","0"
"1772","0",\N,"0","1"
"1774","0",\N,"1","0"
"1778","0",\N,"1","0"
"1780","0","0","0","1"
"1782","0",\N,"1","0"
"1783","0","0","0","1"
"1785","0",\N,"1","0"
"1787","0","0","0","1"
"1789","0",\N,"1","0"
"1795","0",\N,"1","0"
"1796","0","0","0","1"
"1798","0",\N,"1","0"
"1801","0","0","0","1"
"1802","0","0","0","1"
"1829","0",\N,"1","0"
"1830","0","0","0","1"
"1831","0","0","0","1"
"1832","0","0","0","1"
"1833","0","0","0","1"
"1837","0",\N,"1","0"
"1839","0",\N,"1","0"
"1842","0",\N,"1","0"
"1846","0",\N,"1","0"
"1848","0",\N,"1","0"
