"1",\N,"0",\N
"2",\N,"0",\N
"3",\N,"0",\N
"15",\N,"0",\N
"19",\N,"0",\N
"20",\N,"0",\N
"23",\N,"0",\N
"24",\N,"0",\N
"28",\N,"0",\N
"29",\N,"0",\N
"33",\N,"0",\N
"36",\N,"0",\N
"37",\N,"0",\N
"41",\N,"0",\N
"44",\N,"0",\N
"48",\N,"0",\N
"49",\N,"0",\N
"58",\N,"0",\N
"66",\N,"0",\N
"68",\N,"0",\N
"70",\N,"0",\N
"72",\N,"0",\N
"78",\N,"0",\N
"79",\N,"0",\N
"80",\N,"0",\N
"81",\N,"0",\N
"85",\N,"0",\N
"88",\N,"0",\N
"95",\N,"0",\N
"100",\N,"0",\N
"104",\N,"0",\N
"105",\N,"0",\N
"109",\N,"0",\N
"119",\N,"0",\N
"121",\N,"0",\N
"125",\N,"0",\N
"126",\N,"0",\N
"127",\N,"0",\N
"128",\N,"0",\N
"129",\N,"0",\N
"130",\N,"0",\N
"131",\N,"0",\N
"132",\N,"0",\N
"133",\N,"0",\N
"134",\N,"0",\N
"137",\N,"0",\N
"138",\N,"0",\N
"139",\N,"0",\N
"151",\N,"0",\N
"152",\N,"0",\N
"153",\N,"0",\N
"154",\N,"0",\N
"166",\N,"0",\N
"167",\N,"0",\N
"168",\N,"0",\N
"180",\N,"0",\N
"181",\N,"0",\N
"182",\N,"0",\N
"194",\N,"0",\N
"196",\N,"0",\N
"200",\N,"0",\N
"208",\N,"0",\N
"211",\N,"0",\N
"214",\N,"0",\N
"216",\N,"0",\N
"218",\N,"0",\N
"219",\N,"0",\N
"223",\N,"0",\N
"226",\N,"0",\N
"229",\N,"0",\N
"231",\N,"0",\N
"232",\N,"0",\N
"233",\N,"0",\N
"234",\N,"0",\N
"235",\N,"0",\N
"237",\N,"0",\N
"242",\N,"0",\N
"246",\N,"0",\N
"249",\N,"0",\N
"250",\N,"0",\N
"252",\N,"0",\N
"255",\N,"0",\N
"257",\N,"0",\N
"258",\N,"0",\N
"261",\N,"0",\N
"262",\N,"0",\N
"263",\N,"0",\N
"265",\N,"0",\N
"266",\N,"0",\N
"270",\N,"0",\N
"271",\N,"0",\N
"272",\N,"0",\N
"275",\N,"0",\N
"276",\N,"0",\N
"280",\N,"0",\N
"284",\N,"0",\N
"289",\N,"0",\N
"293",\N,"0",\N
"296",\N,"0",\N
"301",\N,"0",\N
"305",\N,"0",\N
"307",\N,"0",\N
"309",\N,"0",\N
"311",\N,"0",\N
"313",\N,"0",\N
"314",\N,"0",\N
"316",\N,"0",\N
"320",\N,"0",\N
"322",\N,"0",\N
"326",\N,"0",\N
"331",\N,"0",\N
"334",\N,"0",\N
"335",\N,"0",\N
"336",\N,"0",\N
"338",\N,"0",\N
"341",\N,"0",\N
"343",\N,"0",\N
"345",\N,"0",\N
"346",\N,"0",\N
"350",\N,"0",\N
"353",\N,"0",\N
"354",\N,"0",\N
"358",\N,"0",\N
"363",\N,"0",\N
"366",\N,"0",\N
"371",\N,"0",\N
"372",\N,"0",\N
"379",\N,"0",\N
"386",\N,"0",\N
"389",\N,"0",\N
"393",\N,"0",\N
"404",\N,"0",\N
"406",\N,"0",\N
"409",\N,"0",\N
"414",\N,"0",\N
"415",\N,"0",\N
"418",\N,"0",\N
"420",\N,"0",\N
"422",\N,"0",\N
"423",\N,"0",\N
"428",\N,"0",\N
"432",\N,"0",\N
"435",\N,"0",\N
"436",\N,"0",\N
"437",\N,"0",\N
"438",\N,"0",\N
"439",\N,"0",\N
"442",\N,"0",\N
"446",\N,"0",\N
"450",\N,"0",\N
"451",\N,"0",\N
"452",\N,"0",\N
"453",\N,"0",\N
"454",\N,"0",\N
"455",\N,"0",\N
"456",\N,"0",\N
"457",\N,"0",\N
"458",\N,"0",\N
"459",\N,"0",\N
"460",\N,"0",\N
"461",\N,"0",\N
"462",\N,"0",\N
"464",\N,"0",\N
"465",\N,"0",\N
"466",\N,"0",\N
"468",\N,"0",\N
"472",\N,"0",\N
"476",\N,"0",\N
"478",\N,"0",\N
"479",\N,"0",\N
"482",\N,"0",\N
"486",\N,"0",\N
"489",\N,"0",\N
"490",\N,"0",\N
"491",\N,"0",\N
"496",\N,"0",\N
"497",\N,"0",\N
"498",\N,"0",\N
"499",\N,"0",\N
"502",\N,"0",\N
"508",\N,"0",\N
"511",\N,"0",\N
"512",\N,"0",\N
"514",\N,"0",\N
"515",\N,"0",\N
"517",\N,"0",\N
"519",\N,"0",\N
"521",\N,"0",\N
"523",\N,"0",\N
"525",\N,"0",\N
"529",\N,"0",\N
"533",\N,"0",\N
"540",\N,"0",\N
"541",\N,"0",\N
"544",\N,"0",\N
"545",\N,"0",\N
"547",\N,"0",\N
"548",\N,"0",\N
"549",\N,"0",\N
"550",\N,"0",\N
"551",\N,"0",\N
"552",\N,"0",\N
"553",\N,"0",\N
"555",\N,"0",\N
"556",\N,"0",\N
"557",\N,"0",\N
"558",\N,"0",\N
"559",\N,"0",\N
"570",\N,"0",\N
"572",\N,"0",\N
"592",\N,"0",\N
"597",\N,"0",\N
"603",\N,"0",\N
"608",\N,"0",\N
"610",\N,"0",\N
"611",\N,"0",\N
"631",\N,"0",\N
"633",\N,"0",\N
"637",\N,"0",\N
"639",\N,"0",\N
"641",\N,"0",\N
"643",\N,"0",\N
"645",\N,"0",\N
"646",\N,"0",\N
"650",\N,"0",\N
"655",\N,"0",\N
"659",\N,"0",\N
"660",\N,"0",\N
"667",\N,"0",\N
"669",\N,"0",\N
"672",\N,"0",\N
"674",\N,"0",\N
"677",\N,"0",\N
"679",\N,"0",\N
"680",\N,"0",\N
"683",\N,"0",\N
"685",\N,"0",\N
"689",\N,"0",\N
"691",\N,"0",\N
"693",\N,"0",\N
"694",\N,"0",\N
"697",\N,"0",\N
"701",\N,"0",\N
"705",\N,"0",\N
"706",\N,"4",\N
"707",\N,"0",\N
"709",\N,"0",\N
"712",\N,"0",\N
"714",\N,"0",\N
"717",\N,"0",\N
"719",\N,"0",\N
"723",\N,"0",\N
"727",\N,"0",\N
"730",\N,"0",\N
"735",\N,"0",\N
"738",\N,"0",\N
"740",\N,"0",\N
"742",\N,"0",\N
"743",\N,"4",\N
"744",\N,"0",\N
"746",\N,"0",\N
"749",\N,"0",\N
"754",\N,"0",\N
"757",\N,"0",\N
"760",\N,"0",\N
"763",\N,"0",\N
"765",\N,"0",\N
"771",\N,"0",\N
"774",\N,"0",\N
"777",\N,"0",\N
"780",\N,"0",\N
"781",\N,"4",\N
"782",\N,"0",\N
"783",\N,"0",\N
"786",\N,"0",\N
"789",\N,"0",\N
"791",\N,"0",\N
"793",\N,"0",\N
"795",\N,"4",\N
"796",\N,"0",\N
"799",\N,"0",\N
"800",\N,"0",\N
"805",\N,"0",\N
"807",\N,"4",\N
"808",\N,"0",\N
"810",\N,"0",\N
"812",\N,"0",\N
"823",\N,"0",\N
"824",\N,"0",\N
"827",\N,"0",\N
"828",\N,"0",\N
"830",\N,"0",\N
"832",\N,"0",\N
"835",\N,"0",\N
"836",\N,"4",\N
"837",\N,"0",\N
"838",\N,"0",\N
"840",\N,"0",\N
"842",\N,"0",\N
"844",\N,"0",\N
"845",\N,"0",\N
"847",\N,"0",\N
"919",\N,"0",\N
"924",\N,"4",\N
"926",\N,"0",\N
"929",\N,"4",\N
"931",\N,"0",\N
"932",\N,"0",\N
"959",\N,"4",\N
"963",\N,"0",\N
"964",\N,"0",\N
"978",\N,"4",\N
"979",\N,"4",\N
"980",\N,"4",\N
"986",\N,"0",\N
"987",\N,"0",\N
"988",\N,"0",\N
"989",\N,"0",\N
"1000",\N,"4",\N
"1011",\N,"0",\N
"1012",\N,"0",\N
"1014",\N,"4",\N
"1015",\N,"4",\N
"1016",\N,"4",\N
"1017",\N,"0",\N
"1018",\N,"0",\N
"1020",\N,"4",\N
"1026",\N,"4",\N
"1036",\N,"4",\N
"1037",\N,"4",\N
"1046",\N,"0",\N
"1048",\N,"4",\N
"1049",\N,"4",\N
"1050",\N,"4",\N
"1055",\N,"4",\N
"1067",\N,"0",\N
"1068",\N,"0",\N
"1069",\N,"0",\N
"1081",\N,"0",\N
"1082",\N,"0",\N
"1084",\N,"0",\N
"1091",\N,"4",\N
"1093",\N,"0",\N
"1094",\N,"0",\N
"1104",\N,"0",\N
"1133",\N,"4",\N
